Mon Jul 09 09:10:18 +0000 2018,ledgerzette,DCIX,Diana Containerships Inc.,,
Mon Jul 09 09:16:03 +0000 2018,1MinuteStock,FBHS,Fortune Brands Home & Security,,
Mon Jul 09 09:18:03 +0000 2018,1MinuteStock,FBHS,Fortune Brands Home & Security,,
Mon Jul 09 09:25:26 +0000 2018,Boutonski,FLR,Fluor Corporation,49.11000061035156,49.689998626708984
Mon Jul 09 09:29:56 +0000 2018,TheMarketsDaily,ZBH,Zimmer Biomet Holdings,110.71844482421875,111.32038879394531
Mon Jul 09 09:34:09 +0000 2018,dakotafinancial,IRM,Iron Mountain Incorporated,36.0,36.5
Mon Jul 09 09:36:01 +0000 2018,shortvolumes,ODP,Office Depot,27.200000762939453,28.200000762939453
Mon Jul 09 09:37:21 +0000 2018,OlympiaReport,BXP,Boston Properties,126.37000274658203,126.04000091552734
Mon Jul 09 09:42:18 +0000 2018,OlympiaReport,NVAX,Novavax,28.399999618530273,27.600000381469727
Mon Jul 09 09:43:24 +0000 2018,WeekHerald,NVAX,Novavax,28.399999618530273,27.600000381469727
Mon Jul 09 09:44:55 +0000 2018,dakotafinancial,MAA,Mid-America Apartment Communities,100.27999877929688,99.05000305175781
Mon Jul 09 09:46:41 +0000 2018,MarketCurrents,AJG,Arthur J. Gallagher & Co.,66.91000366210938,68.16999816894531
Mon Jul 09 09:59:03 +0000 2018,1MinuteStock,FBHS,Fortune Brands Home & Security,,
Mon Jul 09 10:06:53 +0000 2018,optioncharts,KIM,Kimco Realty Corporation,16.920000076293945,16.770000457763672
Mon Jul 09 10:07:47 +0000 2018,MareaInformativ,HIBB,Hibbett Sports,23.350000381469727,23.600000381469727
Mon Jul 09 10:07:51 +0000 2018,MareaInformativ,JEC,Jacobs Engineering Group Inc.,,
Mon Jul 09 10:08:50 +0000 2018,GerryRichards78,NVAX,Novavax,28.399999618530273,27.600000381469727
Mon Jul 09 10:12:27 +0000 2018,MareaInformativ,SLM,SLM Corporation,11.670000076293945,11.949999809265137
Mon Jul 09 10:16:23 +0000 2018,MareaInformativ,RE,Everest Re Group,,
Mon Jul 09 10:18:22 +0000 2018,EnterpriseLeade,INFO,IHS Markit Ltd.,,
Mon Jul 09 10:20:11 +0000 2018,whatsonthorold2,EXPD,Expeditors International of Washington,72.66000366210938,73.30000305175781
Mon Jul 09 10:22:19 +0000 2018,MareaInformativ,MTD,Mettler-Toledo International Inc.,585.02001953125,594.760009765625
Mon Jul 09 10:23:04 +0000 2018,reurope_stock,EXPD,Expeditors International of Washington,72.66000366210938,73.30000305175781
Mon Jul 09 10:25:33 +0000 2018,bibeypost_stock,EXPD,Expeditors International of Washington,72.66000366210938,73.30000305175781
Mon Jul 09 10:25:46 +0000 2018,OLEGEFF,HSY,The Hershey Company,95.23999786376953,93.91999816894531
Mon Jul 09 10:26:54 +0000 2018,OLEGEFF,OKE,ONEOK,71.4800033569336,71.30999755859375
Mon Jul 09 10:31:02 +0000 2018,Allstocknews,IRM,Iron Mountain Incorporated,36.0,36.5
Mon Jul 09 10:31:02 +0000 2018,1MinuteStock,AVY,Avery Dennison Corporation,101.5,102.31999969482422
Mon Jul 09 10:35:16 +0000 2018,from121rus,IP,International Paper Company,49.94318389892578,50.23674011230469
Mon Jul 09 10:36:43 +0000 2018,optioncharts,AEE,Ameren Corporation,62.02000045776367,59.970001220703125
Mon Jul 09 10:43:42 +0000 2018,EnterpriseLeade,CNP,CenterPoint Energy,27.940000534057617,26.920000076293945
Mon Jul 09 10:47:58 +0000 2018,OLEGEFF,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
Mon Jul 09 10:57:03 +0000 2018,pnani456,ARRY,Array BioPharma Inc.,,
Mon Jul 09 10:57:48 +0000 2018,whatsonthorold2,ARRY,Array BioPharma Inc.,,
Mon Jul 09 10:58:23 +0000 2018,MareaInformativ,PAH,Platform Specialty Products Corporation,,
Mon Jul 09 10:58:37 +0000 2018,MareaInformativ,IP,International Paper Company,49.94318389892578,50.23674011230469
Mon Jul 09 10:58:57 +0000 2018,reurope_stock,ARRY,Array BioPharma Inc.,,
Mon Jul 09 10:59:34 +0000 2018,EnterpriseLeade,LH,Laboratory Corporation of America Holdings,156.91580200195312,156.4690704345703
Mon Jul 09 11:00:48 +0000 2018,LargeVoidBot,FBHS,Fortune Brands Home & Security,,
Mon Jul 09 11:04:53 +0000 2018,whatsonthorold2,WYN,Wyndham Worldwide Corporation,,
Mon Jul 09 11:07:16 +0000 2018,reurope_stock,WYN,Wyndham Worldwide Corporation,,
Mon Jul 09 11:08:01 +0000 2018,bibeypost_stock,WYN,Wyndham Worldwide Corporation,,
Mon Jul 09 11:08:17 +0000 2018,ZolmaxNews,PAH,Platform Specialty Products Corporation,,
Mon Jul 09 11:09:56 +0000 2018,optioncharts,AMG,Affiliated Managers Group,149.16000366210938,150.89999389648438
Mon Jul 09 11:15:10 +0000 2018,EnterpriseLeade,AON,Aon plc,139.88999938964844,142.52999877929688
Mon Jul 09 11:19:00 +0000 2018,dailypoliticaln,CNP,CenterPoint Energy,27.940000534057617,26.920000076293945
Mon Jul 09 11:19:29 +0000 2018,dakotafinancial,CNP,CenterPoint Energy,27.940000534057617,26.920000076293945
Mon Jul 09 11:26:57 +0000 2018,AviseAnalytics,WYN,Wyndham Worldwide Corporation,,
Mon Jul 09 11:27:02 +0000 2018,1MinuteStock,AVY,Avery Dennison Corporation,101.5,102.31999969482422
Mon Jul 09 11:38:23 +0000 2018,WatchlistN,ALLE,Allegion plc,77.26000213623047,77.94000244140625
Mon Jul 09 11:38:26 +0000 2018,MareaInformativ,ALLE,Allegion plc,77.26000213623047,77.94000244140625
